capacity,is_installed,is_renting,is_returning,is_virtual_station,last_reported,station_name,num_bikes_available,num_docks_available,region_id,rental_uris,short_name,station_id,vehicle_types_available
4.0,True,True,True,True,1770756680,Singerstraße/Krautstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=203117057', 'ios': 'https://app.nextbike.net/station?id=203117057', 'web': 'https://nxtb.it/p/203117057'}",11988,203117057,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Revaler Straße (33),2,2,362,"{'android': 'https://app.nextbike.net/station?id=203120803', 'ios': 'https://app.nextbike.net/station?id=203120803', 'web': 'https://nxtb.it/p/203120803'}",11994,203120803,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Berkaer Platz (Rathaus Schmargendorf),2,2,362,"{'android': 'https://app.nextbike.net/station?id=203502531', 'ios': 'https://app.nextbike.net/station?id=203502531', 'web': 'https://nxtb.it/p/203502531'}",11999,203502531,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Fritschestraße/Haubachstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=203506740', 'ios': 'https://app.nextbike.net/station?id=203506740', 'web': 'https://nxtb.it/p/203506740'}",12000,203506740,[]
4.0,True,True,True,True,1770756680,Passenheimer Straße/Am Glockenturm,2,2,362,"{'android': 'https://app.nextbike.net/station?id=203614995', 'ios': 'https://app.nextbike.net/station?id=203614995', 'web': 'https://nxtb.it/p/203614995'}",12006,203614995,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Forckenbeckstraße/Helene-Jacobs-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=203627644', 'ios': 'https://app.nextbike.net/station?id=203627644', 'web': 'https://nxtb.it/p/203627644'}",12010,203627644,[]
4.0,True,False,False,True,1770756680,Schlangenbader Straße/Homburger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=203631798', 'ios': 'https://app.nextbike.net/station?id=203631798', 'web': 'https://nxtb.it/p/203631798'}",12013,203631798,[]
4.0,True,True,True,True,1770756680,Pankstraße/Wiesenstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=20766548', 'ios': 'https://app.nextbike.net/station?id=20766548', 'web': 'https://nxtb.it/p/20766548'}",1371,20766548,[]
4.0,True,True,True,True,1770756680,Schnellerstraße/Hasselwerderstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208191426', 'ios': 'https://app.nextbike.net/station?id=208191426', 'web': 'https://nxtb.it/p/208191426'}",12022,208191426,[]
4.0,True,True,True,True,1770756680,Sterndamm/Königsheideweg,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208197033', 'ios': 'https://app.nextbike.net/station?id=208197033', 'web': 'https://nxtb.it/p/208197033'}",12026,208197033,[]
4.0,True,True,True,True,1770756680,Segelfliegerdamm/Waldstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=208203144', 'ios': 'https://app.nextbike.net/station?id=208203144', 'web': 'https://nxtb.it/p/208203144'}",12027,208203144,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Groß-Berliner Damm/Greifstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208205895', 'ios': 'https://app.nextbike.net/station?id=208205895', 'web': 'https://nxtb.it/p/208205895'}",12029,208205895,[]
4.0,True,True,True,True,1770756680,Groß-Berliner Damm/Landfliegerdamm,1,3,362,"{'android': 'https://app.nextbike.net/station?id=208210212', 'ios': 'https://app.nextbike.net/station?id=208210212', 'web': 'https://nxtb.it/p/208210212'}",12031,208210212,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Groß-Berliner Damm/Benno-König-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208212142', 'ios': 'https://app.nextbike.net/station?id=208212142', 'web': 'https://nxtb.it/p/208212142'}",12033,208212142,[]
4.0,True,True,True,True,1770756680,Hans-Schmidt-Straße/Wagner-Régeny-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208225336', 'ios': 'https://app.nextbike.net/station?id=208225336', 'web': 'https://nxtb.it/p/208225336'}",12036,208225336,[]
4.0,True,True,True,True,1770756680,Südostallee/Königsheide,0,4,362,"{'android': 'https://app.nextbike.net/station?id=208237895', 'ios': 'https://app.nextbike.net/station?id=208237895', 'web': 'https://nxtb.it/p/208237895'}",12038,208237895,[]
10.0,True,True,True,False,1770756680,Jelbi U Wilmersdorfer Straße/Stuttgarter Platz (CHA/ST),4,6,362,"{'android': 'https://app.nextbike.net/station?id=209177618', 'ios': 'https://app.nextbike.net/station?id=209177618', 'web': 'https://nxtb.it/p/209177618'}",12040,209177618,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Berthelsdorfer Straße/Donaustraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=216732371', 'ios': 'https://app.nextbike.net/station?id=216732371', 'web': 'https://nxtb.it/p/216732371'}",12042,216732371,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Richardstraße/Herrnhuter Weg,0,4,362,"{'android': 'https://app.nextbike.net/station?id=216732791', 'ios': 'https://app.nextbike.net/station?id=216732791', 'web': 'https://nxtb.it/p/216732791'}",12043,216732791,[]
4.0,True,True,True,True,1770756680,Richardstraße/Kirchgasse,1,3,362,"{'android': 'https://app.nextbike.net/station?id=216733180', 'ios': 'https://app.nextbike.net/station?id=216733180', 'web': 'https://nxtb.it/p/216733180'}",12044,216733180,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Calvinstraße (Helgoländer Ufer) ,1,3,362,"{'android': 'https://app.nextbike.net/station?id=21950434', 'ios': 'https://app.nextbike.net/station?id=21950434', 'web': 'https://nxtb.it/p/21950434'}",1316,21950434,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Sportplatz Emdener Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=22082973', 'ios': 'https://app.nextbike.net/station?id=22082973', 'web': 'https://nxtb.it/p/22082973'}",1320,22082973,[]
6.0,True,True,True,False,1770756680,Jelbi Motzstraße/Martin-Luther-Straße (SCH/MO),0,6,362,"{'android': 'https://app.nextbike.net/station?id=223888100', 'ios': 'https://app.nextbike.net/station?id=223888100', 'web': 'https://nxtb.it/p/223888100'}",12060,223888100,[]
6.0,True,True,True,False,1770756680,Jelbi Motzstraße/Eisenacher Straße (SCH/ME),1,5,362,"{'android': 'https://app.nextbike.net/station?id=223888576', 'ios': 'https://app.nextbike.net/station?id=223888576', 'web': 'https://nxtb.it/p/223888576'}",12061,223888576,"[{'count': 1, 'vehicle_type_id': '196'}]"
6.0,True,True,True,False,1770756680,Jelbi Eisenacher Straße/Nollendorfstraße (SCH/EI),1,5,362,"{'android': 'https://app.nextbike.net/station?id=223889959', 'ios': 'https://app.nextbike.net/station?id=223889959', 'web': 'https://nxtb.it/p/223889959'}",12062,223889959,"[{'count': 1, 'vehicle_type_id': '150'}]"
6.0,True,True,True,False,1770756680,Jelbi Nollendorfstraße (SCH/ND),0,6,362,"{'android': 'https://app.nextbike.net/station?id=223893131', 'ios': 'https://app.nextbike.net/station?id=223893131', 'web': 'https://nxtb.it/p/223893131'}",12063,223893131,[]
4.0,True,True,True,False,1770756680,Schwedter Straße (Mobilitätsstation),1,3,362,"{'android': 'https://app.nextbike.net/station?id=224084880', 'ios': 'https://app.nextbike.net/station?id=224084880', 'web': 'https://nxtb.it/p/224084880'}",12076,224084880,"[{'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Käthe-Niederkirchner-Straße/Esmarchstraße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=224509141', 'ios': 'https://app.nextbike.net/station?id=224509141', 'web': 'https://nxtb.it/p/224509141'}",12109,224509141,"[{'count': 4, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Stargarder Straße 72 (Mobilitätsstation),0,10,362,"{'android': 'https://app.nextbike.net/station?id=224520821', 'ios': 'https://app.nextbike.net/station?id=224520821', 'web': 'https://nxtb.it/p/224520821'}",12118,224520821,[]
4.0,True,True,True,True,1770756680,Kopenhagener Straße/Rhinower Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=224526537', 'ios': 'https://app.nextbike.net/station?id=224526537', 'web': 'https://nxtb.it/p/224526537'}",12121,224526537,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Belziger Straße/Akazienstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=228457310', 'ios': 'https://app.nextbike.net/station?id=228457310', 'web': 'https://nxtb.it/p/228457310'}",12126,228457310,[]
4.0,True,True,True,True,1770756680,Sterndamm/Schule,0,4,362,"{'android': 'https://app.nextbike.net/station?id=228491751', 'ios': 'https://app.nextbike.net/station?id=228491751', 'web': 'https://nxtb.it/p/228491751'}",12136,228491751,[]
4.0,True,True,True,True,1770756680,Johannes-Werner-Straße/Sterndamm,0,4,362,"{'android': 'https://app.nextbike.net/station?id=228497995', 'ios': 'https://app.nextbike.net/station?id=228497995', 'web': 'https://nxtb.it/p/228497995'}",12141,228497995,[]
4.0,True,True,True,True,1770756680,Winckelmannstraße/Vereinsstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=228498567', 'ios': 'https://app.nextbike.net/station?id=228498567', 'web': 'https://nxtb.it/p/228498567'}",12142,228498567,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Haushoferstraße/Königsheideweg,2,2,362,"{'android': 'https://app.nextbike.net/station?id=228505432', 'ios': 'https://app.nextbike.net/station?id=228505432', 'web': 'https://nxtb.it/p/228505432'}",12145,228505432,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,U Krumme Lanke (West),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228520868', 'ios': 'https://app.nextbike.net/station?id=228520868', 'web': 'https://nxtb.it/p/228520868'}",12155,228520868,[]
4.0,True,True,True,True,1770756680,U Krumme Lanke (EDEKA Zahl),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228521233', 'ios': 'https://app.nextbike.net/station?id=228521233', 'web': 'https://nxtb.it/p/228521233'}",12156,228521233,[]
4.0,True,True,True,True,1770756680,S Mexikoplatz (Nordost),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228522974', 'ios': 'https://app.nextbike.net/station?id=228522974', 'web': 'https://nxtb.it/p/228522974'}",12157,228522974,[]
4.0,True,True,True,False,1770756680,U Onkel Toms Hütte (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228524679', 'ios': 'https://app.nextbike.net/station?id=228524679', 'web': 'https://nxtb.it/p/228524679'}",12158,228524679,[]
4.0,True,True,True,True,1770756680,S Schlachtensee (Nord),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228526757', 'ios': 'https://app.nextbike.net/station?id=228526757', 'web': 'https://nxtb.it/p/228526757'}",12160,228526757,[]
4.0,True,True,True,True,1770756680,S Nikolaisee (Ost),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228527780', 'ios': 'https://app.nextbike.net/station?id=228527780', 'web': 'https://nxtb.it/p/228527780'}",12161,228527780,[]
4.0,True,True,True,True,1770756680,S Nikolaisee (West),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228528177', 'ios': 'https://app.nextbike.net/station?id=228528177', 'web': 'https://nxtb.it/p/228528177'}",12162,228528177,[]
4.0,True,True,True,True,1770756680,S Schlachtensee (Süd),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228528828', 'ios': 'https://app.nextbike.net/station?id=228528828', 'web': 'https://nxtb.it/p/228528828'}",12163,228528828,[]
4.0,True,True,True,True,1770756680,S Sundgauer Straße (Nordwest),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228533376', 'ios': 'https://app.nextbike.net/station?id=228533376', 'web': 'https://nxtb.it/p/228533376'}",12166,228533376,[]
4.0,True,True,True,True,1770756680,S Sundgauer Straße (EDEKA Colombino),0,4,362,"{'android': 'https://app.nextbike.net/station?id=228533947', 'ios': 'https://app.nextbike.net/station?id=228533947', 'web': 'https://nxtb.it/p/228533947'}",12167,228533947,[]
4.0,True,True,True,True,1770756680,Fischerhüttenstraße/Elvirasteig,1,3,362,"{'android': 'https://app.nextbike.net/station?id=228535606', 'ios': 'https://app.nextbike.net/station?id=228535606', 'web': 'https://nxtb.it/p/228535606'}",12169,228535606,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Boxhagener Platz/Nordwest (Mobilitätsstation),5,0,362,"{'android': 'https://app.nextbike.net/station?id=229823985', 'ios': 'https://app.nextbike.net/station?id=229823985', 'web': 'https://nxtb.it/p/229823985'}",12196,229823985,"[{'count': 5, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Seumestraße/Wühlischstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=229828495', 'ios': 'https://app.nextbike.net/station?id=229828495', 'web': 'https://nxtb.it/p/229828495'}",12198,229828495,[]
4.0,True,True,True,True,1770756680,S Oberspree (Süd),0,4,362,"{'android': 'https://app.nextbike.net/station?id=234037168', 'ios': 'https://app.nextbike.net/station?id=234037168', 'web': 'https://nxtb.it/p/234037168'}",12211,234037168,[]
4.0,True,True,True,True,1770756680,S Oberspree (Nord),1,3,362,"{'android': 'https://app.nextbike.net/station?id=234038182', 'ios': 'https://app.nextbike.net/station?id=234038182', 'web': 'https://nxtb.it/p/234038182'}",12212,234038182,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,An der Wuhlheide (Nixenstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=234039335', 'ios': 'https://app.nextbike.net/station?id=234039335', 'web': 'https://nxtb.it/p/234039335'}",12213,234039335,[]
4.0,True,True,True,True,1770756680,U Biesdorf-Süd (Süd),4,0,362,"{'android': 'https://app.nextbike.net/station?id=235012618', 'ios': 'https://app.nextbike.net/station?id=235012618', 'web': 'https://nxtb.it/p/235012618'}",12220,235012618,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Marzahner Chausee/Ruwersteig,0,4,362,"{'android': 'https://app.nextbike.net/station?id=235015672', 'ios': 'https://app.nextbike.net/station?id=235015672', 'web': 'https://nxtb.it/p/235015672'}",12222,235015672,[]
4.0,True,True,True,True,1770756680,Marzahner Chausee/Kröver Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=235015950', 'ios': 'https://app.nextbike.net/station?id=235015950', 'web': 'https://nxtb.it/p/235015950'}",12223,235015950,[]
4.0,True,True,True,True,1770756680,Marzahner Chausee/Zur alten Börse,1,3,362,"{'android': 'https://app.nextbike.net/station?id=235017612', 'ios': 'https://app.nextbike.net/station?id=235017612', 'web': 'https://nxtb.it/p/235017612'}",12225,235017612,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Marzahner Chausee/Gensinger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=235021739', 'ios': 'https://app.nextbike.net/station?id=235021739', 'web': 'https://nxtb.it/p/235021739'}",12228,235021739,[]
4.0,True,True,True,True,1770756680,S Lichterfelde West (Hans-Sachs-Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=235076398', 'ios': 'https://app.nextbike.net/station?id=235076398', 'web': 'https://nxtb.it/p/235076398'}",12239,235076398,[]
6.0,True,True,True,True,1770756680,S Ostkreuz (Südwest),1,5,362,"{'android': 'https://app.nextbike.net/station?id=240265481', 'ios': 'https://app.nextbike.net/station?id=240265481', 'web': 'https://nxtb.it/p/240265481'}",12248,240265481,"[{'count': 1, 'vehicle_type_id': '196'}]"
3.0,True,True,True,False,1770756680,Jelbi Winterfeldtplatz (SCH/WF),1,2,362,"{'android': 'https://app.nextbike.net/station?id=242729968', 'ios': 'https://app.nextbike.net/station?id=242729968', 'web': 'https://nxtb.it/p/242729968'}",12256,242729968,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Dörpfeldstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=243905588', 'ios': 'https://app.nextbike.net/station?id=243905588', 'web': 'https://nxtb.it/p/243905588'}",12257,243905588,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Woolard (Kaulsdorfer Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=243912991', 'ios': 'https://app.nextbike.net/station?id=243912991', 'web': 'https://nxtb.it/p/243912991'}",12259,243912991,[]
4.0,True,True,True,True,1770756680,EDEKA Brehm (Mahlsdorfer Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=244577585', 'ios': 'https://app.nextbike.net/station?id=244577585', 'web': 'https://nxtb.it/p/244577585'}",12275,244577585,[]
4.0,True,True,True,True,1770756680,EDEKA Hadlichstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=244668531', 'ios': 'https://app.nextbike.net/station?id=244668531', 'web': 'https://nxtb.it/p/244668531'}",12279,244668531,[]
4.0,True,True,True,True,1770756680,EDEKA Köbernik (Königstraße),1,3,362,"{'android': 'https://app.nextbike.net/station?id=244685003', 'ios': 'https://app.nextbike.net/station?id=244685003', 'web': 'https://nxtb.it/p/244685003'}",12285,244685003,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Götze (Königstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=244686313', 'ios': 'https://app.nextbike.net/station?id=244686313', 'web': 'https://nxtb.it/p/244686313'}",12286,244686313,[]
4.0,True,True,True,True,1770756680,EDEKA Görse & Meichsner (Hauptstraße),3,1,362,"{'android': 'https://app.nextbike.net/station?id=244687716', 'ios': 'https://app.nextbike.net/station?id=244687716', 'web': 'https://nxtb.it/p/244687716'}",12287,244687716,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,EDEKA Berlin Müggelschlößchenweg,2,1,362,"{'android': 'https://app.nextbike.net/station?id=244690739', 'ios': 'https://app.nextbike.net/station?id=244690739', 'web': 'https://nxtb.it/p/244690739'}",12288,244690739,"[{'count': 2, 'vehicle_type_id': '196'}]"
